Address,Lead_Status,Latitude,Longitude,Source,Last_Visited,Last_Result,Callback_Target,Notes,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,County_Source,Address_Normalized,Geocodio Latitude,Geocodio Longitude,In_Source_CSV,Price,Beds,Baths,SqFt,Sold Date,Redfin Link,Geocodio Accuracy Score,Geocodio Accuracy Type,Geocodio Address Line 1,Geocodio Address Line 2,Geocodio Address Line 3,Geocodio House Number,Geocodio Street,Geocodio Unit Type,Geocodio Unit Number,Geocodio City,Geocodio State,Geocodio County,Geocodio Postal Code,Geocodio Country,Geocodio Source,Next_Eligible_Date,Street_Key,Street_Last_Visited,Street_Next_Eligible_Date,Street_Cooldown_Source
"423 Martin Rd, Starr, SC 29684",HARD_NO,34.4378637,-82.6762999,tricounty,2026-01-13,NOT_INTERESTED,,,PAST SALE,2025-04-24,Single Family Residential,423 Martin Rd,Starr,SC,29684,222500.0,3.0,2.0,Other (See Remarks),1358.0,27442.0,2000.0,,164.0,,Sold,,,https://www.redfin.com/SC/Starr/423-Martin-Rd-29684/home/63789851,Greater Greenville MLS,1551465.0,N,Y,34.4378637,-82.6762999,Anderson,423 MARTIN RD STARR SC 29684,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-12,MARTIN RD,2026-01-13,2026-02-12,ASSUMED_NOT_INTERESTED_ROUTE
"423 Watson Ave, Anderson, SC 29625",HARD_NO,34.5224879,-82.6647441,tricounty,2026-01-07,NOT_INTERESTED,,,PAST SALE,2025-05-13,Single Family Residential,423 Watson Ave,Anderson,SC,29625,425000.0,4.0,2.0,Anderson,2885.0,15245.0,,,147.0,,Sold,,,https://www.redfin.com/SC/Anderson/423-Watson-Ave-29625/home/144550243,WUMLS,20285800.0,N,Y,34.5224879,-82.6647441,Anderson,423 WATSON AVE ANDERSON SC 29625,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-06,WATSON AVE,2026-01-07,2026-02-06,TODAY_ROUTE_RESULTS
"4237 Midway Rd, Belton, SC 29627",ELIGIBLE,34.5864544,-82.5914987,tricounty,,,,,PAST SALE,2025-11-20,Single Family Residential,4237 Midway Rd,Belton,SC,29627,689000.0,5.0,3.5,,3090.0,217800.0,1989.0,,223.0,,Sold,,,https://www.redfin.com/SC/Belton/4237-Midway-Rd-29627/home/86700593,Greater Greenville MLS,1568306.0,N,Y,34.5864544,-82.5914987,Anderson,4237 MIDWAY RD BELTON SC 29627,,,,,,,,,,,,,,,,,,,,,,,,,,MIDWAY RD,,,
"424 Kenwood Dr, Westminster, SC 29693",ELIGIBLE,34.5565969,-83.120991,tricounty,,,,,PAST SALE,2025-05-15,Single Family Residential,424 Kenwood Dr,Westminster,SC,29693,230000.0,2.0,1.0,Foxwood Hills,1152.0,18730.0,2009.0,,200.0,54.0,Sold,,,https://www.redfin.com/SC/Westminster/424-Kenwood-Dr-29693/home/129277313,WUMLS,20285096.0,N,Y,34.5565969,-83.120991,Oconee,424 KENWOOD DR WESTMINSTER SC 29693,,,,,,,,,,,,,,,,,,,,,,,,,,KENWOOD DR,,,
"424 Mary Ann St, Easley, SC 29640",ELIGIBLE,34.8486758,-82.6186591,tricounty,,,,,PAST SALE,,Single Family Residential,424 Mary Ann St,Easley,SC,29640,240000.0,3.0,2.0,,1360.0,10019.0,2001.0,,176.0,,,,,https://www.redfin.com/SC/Easley/424-Mary-Ann-St-29640/home/60584594,,,N,Y,34.8486758,-82.6186591,Pickens,424 MARY ANN ST EASLEY SC 29640,,,,,,,,,,,,,,,,,,,,,,,,,,MARY ANN ST,,,
"425 Autumn Ln, Belton, SC 29627",ELIGIBLE,34.585057,-82.5983287,tricounty,,,,,PAST SALE,,Other,425 Autumn Ln,Belton,SC,29627,456000.0,3.0,,,2160.0,98010.0,,,211.0,,,,,https://www.redfin.com/SC/Belton/425-Autumn-Ln-29627/home/63769598,,,N,Y,34.585057,-82.5983287,Anderson,425 AUTUMN LN BELTON SC 29627,,,,,,,,,,,,,,,,,,,,,,,,,,AUTUMN LN,,,
"425 Creeping Jenny Dr, Piedmont, SC 29673",ELIGIBLE,34.698089,-82.484395,tricounty,,,,,PAST SALE,2025-12-19,Single Family Residential,425 Creeping Jenny Dr,Piedmont,SC,29673,297990.0,3.0,2.0,Piedmont,1542.0,8712.0,2025.0,,193.0,50.0,Sold,,,https://www.redfin.com/SC/Piedmont/425-Creeping-Jenny-DR-29673/home/198541942,Greater Greenville MLS,1571704.0,N,Y,34.698089,-82.484395,Anderson,425 CREEPING JENNY DR PIEDMONT SC 29673,,,,,,,,,,,,,,,,,,,,,,,,,,CREEPING JENNY DR,,,
"425 Creeping Jenny Dr, Wellford, SC 29385",ELIGIBLE,34.697405,-82.488538,tricounty,,,,,PAST SALE,2025-12-19,Single Family Residential,425 Creeping Jenny Dr,Wellford,SC,29385,297990.0,3.0,2.0,Shiloh Valley,1542.0,,2025.0,,193.0,,Sold,,,https://www.redfin.com/SC/Wellford/425-Creeping-Jenny-DR-29385/home/198543629,WUMLS,20293535.0,N,Y,34.697405,-82.488538,Anderson,425 CREEPING JENNY DR WELLFORD SC 29385,,,,,,,,,,,,,,,,,,,,,,,,,,CREEPING JENNY DR,,,
"425 Glenwood St, Belton, SC 29627",ELIGIBLE,34.5322372,-82.4779727,tricounty,,,,,PAST SALE,2025-05-19,Single Family Residential,425 Glenwood St,Belton,SC,29627,280000.0,3.0,2.0,,1707.0,173804.0,1957.0,,164.0,,Sold,,,https://www.redfin.com/SC/Belton/425-Glenwood-St-29627/home/60601954,Greater Greenville MLS,1552241.0,N,Y,34.5322372,-82.4779727,Anderson,425 GLENWOOD ST BELTON SC 29627,,,,,,,,,,,,,,,,,,,,,,,,,,GLENWOOD ST,,,
"425 Graham Rd, Anderson, SC 29625",ELIGIBLE,34.5304526,-82.7631778,tricounty,,,,,PAST SALE,2025-12-29,Single Family Residential,425 Graham Rd,Anderson,SC,29625,1150000.0,5.0,3.5,Other (See Remarks),3076.0,43560.0,,,374.0,,Sold,,,https://www.redfin.com/SC/Anderson/425-Graham-Rd-29625/home/63764323,Greater Greenville MLS,1575535.0,N,Y,34.5304526,-82.7631778,Anderson,425 GRAHAM RD ANDERSON SC 29625,,,,,,,,,,,,,,,,,,,,,,,,,,GRAHAM RD,,,
"425 Lakewood Dr, Townville, SC 29689",ELIGIBLE,34.5118353,-82.8527669,tricounty,,,,,PAST SALE,2025-10-10,Single Family Residential,425 Lakewood Dr,Townville,SC,29689,565000.0,3.0,4.0,Townville,2600.0,,2024.0,,217.0,,Sold,,,https://www.redfin.com/SC/Townville/425-Lakewood-Dr-29689/home/164456531,WUMLS,20287856.0,N,Y,34.5118353,-82.8527669,Anderson,425 LAKEWOOD DR TOWNVILLE SC 29689,,,,,,,,,,,,,,,,,,,,,,,,,,LAKEWOOD DR,,,
"426 N Shirley Ave, Honea Path, SC 29654",ELIGIBLE,34.4512648,-82.3985718,tricounty,,,,,PAST SALE,2025-06-20,Single Family Residential,426 N Shirley Ave,Honea Path,SC,29654,171000.0,4.0,3.0,NOT IN SUBDIVIS,2735.0,34412.0,1950.0,,63.0,,Sold,,,https://www.redfin.com/SC/Honea-Path/426-N-Shirley-Ave-29654/home/113138590,GAOR,132052.0,N,Y,34.4512648,-82.3985718,Anderson,426 N SHIRLEY AVE HONEA PATH SC 29654,,,,,,,,,,,,,,,,,,,,,,,,,,N SHIRLEY AVE,,,
"427 Creeping Jenny Dr, Piedmont, SC 29673",ELIGIBLE,34.698,-82.484614,tricounty,,,,,PAST SALE,2025-11-21,Single Family Residential,427 Creeping Jenny Dr,Piedmont,SC,29673,328310.0,4.0,2.5,Piedmont,2345.0,8712.0,2025.0,,140.0,50.0,Sold,,,https://www.redfin.com/SC/Piedmont/427-Creeping-Jenny-DR-29673/home/198422194,Greater Greenville MLS,1571636.0,N,Y,34.698,-82.484614,Anderson,427 CREEPING JENNY DR PIEDMONT SC 29673,,,,,,,,,,,,,,,,,,,,,,,,,,CREEPING JENNY DR,,,
"427 Pelzer Hwy, Easley, SC 29642",ELIGIBLE,34.8007801,-82.5984523,tricounty,,,,,PAST SALE,2025-09-10,Single Family Residential,427 Pelzer Hwy,Easley,SC,29642,299900.0,3.0,2.0,Wyatt Acres,1500.0,34848.0,1970.0,,200.0,,Sold,,,https://www.redfin.com/SC/Easley/427-Pelzer-Hwy-29642/home/87067571,Greater Greenville MLS,1563597.0,N,Y,34.8007801,-82.5984523,Pickens,427 PELZER HWY EASLEY SC 29642,,,,,,,,,,,,,,,,,,,,,,,,,,PELZER HWY,,,
"4274 Highway 29 Hwy S, Anderson, SC 29626",HARD_NO,34.4294322,-82.7484047,tricounty,2026-01-13,NOT_INTERESTED,,,PAST SALE,2025-10-23,Single Family Residential,4274 Highway 29 Hwy S,Anderson,SC,29626,320000.0,3.0,2.0,Anderson,1586.0,64468.0,2003.0,,202.0,,Sold,,,https://www.redfin.com/SC/Anderson/4274-U-S-29-29626/home/197944980,WUMLS,20292564.0,N,Y,34.4294322,-82.7484047,Anderson,4274 HIGHWAY 29 HWY S ANDERSON SC 29626,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-12,HIGHWAY 29 HWY S,2026-01-13,2026-02-12,ASSUMED_NOT_INTERESTED_ROUTE
"4277 Highway 11, Pickens, SC 29671-9557",ELIGIBLE,35.0385331,-82.6640421,tricounty,,,,,PAST SALE,2025-10-15,Single Family Residential,4277 Highway 11,Pickens,SC,29671-9557,400000.0,4.0,3.5,,2800.0,87120.0,,,143.0,,Sold,,,https://www.redfin.com/SC/Pickens/4277-Highway-11-29671/home/60760739,Greater Greenville MLS,1558521.0,N,Y,35.0385331,-82.6640421,Pickens,4277 HIGHWAY 11 PICKENS SC 296719557,,,,,,,,,,,,,,,,,,,,,,,,,,HIGHWAY 11,,,
"428 Morningside Dr, Anderson, SC 29625",ELIGIBLE,34.5104989,-82.6814061,tricounty,,,,,PAST SALE,2025-05-29,Single Family Residential,428 Morningside Dr,Anderson,SC,29625,54000.0,2.0,1.0,Anderson,1040.0,12632.0,,,52.0,,Sold,,,https://www.redfin.com/SC/Anderson/428-Morningside-Dr-29625/home/86691771,Greater Greenville MLS,1557517.0,N,Y,34.5104989,-82.6814061,Anderson,428 MORNINGSIDE DR ANDERSON SC 29625,,,,,,,,,,,,,,,,,,,,,,,,,,MORNINGSIDE DR,,,
"428 Starkes St, Anderson, SC 29625",ELIGIBLE,34.5292459,-82.6730798,tricounty,2026-01-07,NO_ANSWER,,,PAST SALE,2025-11-13,Single Family Residential,428 Starkes St,Anderson,SC,29625,237000.0,4.0,2.0,,1349.0,9583.0,,,176.0,,Sold,,,https://www.redfin.com/SC/Anderson/428-Starkes-St-29625/home/164464631,Greater Greenville MLS,1570704.0,N,Y,34.5292459,-82.6730798,Anderson,428 STARKES ST ANDERSON SC 29625,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-06,STARKES ST,2026-01-07,2026-02-06,TODAY_ROUTE_RESULTS
"429 Hall Rd, Easley, SC 29642",ELIGIBLE,34.7262903,-82.566599,tricounty,,,,,PAST SALE,2025-04-30,Single Family Residential,429 Hall Rd,Easley,SC,29642,789000.0,5.0,4.5,,5930.0,114562.0,2018.0,,133.0,,Sold,,,https://www.redfin.com/SC/Easley/429-Hall-Rd-29642/home/60797193,Greater Greenville MLS,1550906.0,N,Y,34.7262903,-82.566599,Anderson,429 HALL RD EASLEY SC 29642,,,,,,,,,,,,,,,,,,,,,,,,,,HALL RD,,,
"429 Poe St, Clemson, SC 29631",ELIGIBLE,34.6806247,-82.7857206,tricounty,,,,,PAST SALE,2025-06-16,Single Family Residential,429 Poe St,Clemson,SC,29631,660000.0,4.0,3.5,Clemson,2544.0,7840.0,2011.0,,259.0,2424.0,Sold,,,https://www.redfin.com/SC/Clemson/429-Poe-St-29631/home/87045429,Greater Greenville MLS,1541776.0,N,Y,34.6806247,-82.7857206,Pickens,429 POE ST CLEMSON SC 29631,,,,,,,,,,,,,,,,,,,,,,,,,,POE ST,,,
"429 Wildflower Rd, Easley, SC 29642",ELIGIBLE,34.7926111,-82.5476144,tricounty,,,,,PAST SALE,2025-06-02,Single Family Residential,429 Wildflower Rd,Easley,SC,29642,465000.0,4.0,3.0,Easley,3734.0,12632.0,2020.0,,125.0,20.0,Sold,,,https://www.redfin.com/SC/Easley/429-Wildflower-Rd-29642/home/170490853,Greater Greenville MLS,1543923.0,N,Y,34.7926111,-82.5476144,Pickens,429 WILDFLOWER RD EASLEY SC 29642,,,,,,,,,,,,,,,,,,,,,,,,,,WILDFLOWER RD,,,
"430 Damascus Church Rd, Long Creek, SC 29658",ELIGIBLE,34.7689758,-83.2639743,tricounty,,,,,PAST SALE,,Single Family Residential,430 Damascus Church Rd,Long Creek,SC,29658,315000.0,3.0,2.0,,1991.0,141134.0,1995.0,,158.0,,,,,https://www.redfin.com/SC/Long-Creek/430-Damascus-Church-Rd-29658/home/129167410,,,N,Y,34.7689758,-83.2639743,Oconee,430 DAMASCUS CHURCH RD LONG CREEK SC 29658,,,,,,,,,,,,,,,,,,,,,,,,,,DAMASCUS CHURCH RD,,,
"430 Stewart Rd, Walhalla, SC 29691",ELIGIBLE,34.7283238,-83.0614435,tricounty,,,,,PAST SALE,2025-02-07,Single Family Residential,430 Stewart Rd,Walhalla,SC,29691,240000.0,3.0,2.0,Walhalla,,,1968.0,,,,Sold,,,https://www.redfin.com/SC/Walhalla/430-Stewart-Rd-29691/home/129161704,WUMLS,20281830.0,N,Y,34.7283238,-83.0614435,Oconee,430 STEWART RD WALHALLA SC 29691,,,,,,,,,,,,,,,,,,,,,,,,,,STEWART RD,,,
"4300 Ridge Rd, Anderson, SC 29625",ELIGIBLE,34.5600158,-82.7027861,tricounty,2026-01-17,OTHER,,RAW_RESULT: nan,PAST SALE,,Other,4300 Ridge Rd,Anderson,SC,29625,105000.0,,,,1612.0,19166.0,1993.0,,65.0,,,,,https://www.redfin.com/SC/Anderson/4300-Ridge-Rd-29625/home/63786737,,,N,Y,34.5600158,-82.7027861,Anderson,4300 RIDGE RD ANDERSON SC 29625,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-16,RIDGE RD,2026-01-17,2026-02-16,TODAY_ROUTE_RESULTS
"431 Horse Shoe Bnd, Anderson, SC 29625",ELIGIBLE,34.5180227,-82.6844589,tricounty,2026-01-17,OTHER,,RAW_RESULT: nan,PAST SALE,2025-08-29,Single Family Residential,431 Horse Shoe Bnd,Anderson,SC,29625,233990.0,4.0,2.5,,1710.0,13068.0,2025.0,,137.0,,Sold,,,https://www.redfin.com/SC/Anderson/431-Horse-Shoe-Bnd-29625/home/196694218,Greater Greenville MLS,1564830.0,N,Y,34.5180227,-82.6844589,Anderson,431 HORSE SHOE BND ANDERSON SC 29625,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-16,HORSE SHOE BND,2026-01-17,2026-02-16,TODAY_ROUTE_RESULTS
"431 Peninsula Rdg, Sunset, SC 29685",ELIGIBLE,34.98746,-82.84875,tricounty,,,,,PAST SALE,2025-10-29,Single Family Residential,431 Peninsula Rdg,Sunset,SC,29685,5450000.0,4.0,4.0,The Reserve At Lake Keowee,4681.0,44431.0,2021.0,,1164.0,,Sold,,,https://www.redfin.com/SC/Sunset/431-Peninsula-Rdg-29685/home/188633604,WUMLS,20286076.0,N,Y,34.98746,-82.84875,Pickens,431 PENINSULA RDG SUNSET SC 29685,,,,,,,,,,,,,,,,,,,,,,,,,,PENINSULA RDG,,,
"432 Overlook Dr, Fair Play, SC 29643",ELIGIBLE,34.4901889,-82.9942551,tricounty,,,,,PAST SALE,2025-09-03,Single Family Residential,432 Overlook Dr,Fair Play,SC,29643,1055000.0,4.0,4.0,Oconee County,4018.0,24829.0,2009.0,,263.0,42.0,Sold,,,https://www.redfin.com/SC/Fair-Play/432-Overlook-Dr-29643/home/129560957,Greater Greenville MLS,1561965.0,N,Y,34.4901889,-82.9942551,Oconee,432 OVERLOOK DR FAIR PLAY SC 29643,,,,,,,,,,,,,,,,,,,,,,,,,,OVERLOOK DR,,,
"432 Spirit Mountain Ln, Easley, SC 29642",ELIGIBLE,34.8108237,-82.6110325,tricounty,,,,,PAST SALE,2025-08-29,Single Family Residential,432 Spirit Mountain Ln,Easley,SC,29642,341000.0,3.0,2.0,Rock Ridge,2193.0,10454.0,2006.0,,155.0,13.0,Sold,,,https://www.redfin.com/SC/Easley/432-Spirit-Mountain-Ln-29642/home/87047655,Greater Greenville MLS,1564190.0,N,Y,34.8108237,-82.6110325,Pickens,432 SPIRIT MOUNTAIN LN EASLEY SC 29642,,,,,,,,,,,,,,,,,,,,,,,,,,SPIRIT MOUNTAIN LN,,,
"4328 Highway 86, Easley, SC 29642",ELIGIBLE,34.74795,-82.553076,tricounty,,,,,PAST SALE,,Other,4328 Highway 86,Easley,SC,29642,310000.0,,,,1552.0,42253.0,,,200.0,,,,,https://www.redfin.com/SC/Easley/4328-Highway-86-29642/home/86702387,,,N,Y,34.74795,-82.553076,Anderson,4328 HIGHWAY 86 EASLEY SC 29642,,,,,,,,,,,,,,,,,,,,,,,,,,HIGHWAY 86,,,
"433 Den Ridge Dr, Walhalla, SC 29691",ELIGIBLE,34.7829322,-83.0587828,tricounty,,,,,PAST SALE,2025-06-30,Single Family Residential,433 Den Ridge Dr,Walhalla,SC,29691,230000.0,3.0,2.0,Fox Run Estates,1312.0,,,,175.0,,Sold,,,https://www.redfin.com/SC/Walhalla/433-Den-Ridge-Dr-29691/home/129304796,WUMLS,20288821.0,N,Y,34.7829322,-83.0587828,Oconee,433 DEN RIDGE DR WALHALLA SC 29691,,,,,,,,,,,,,,,,,,,,,,,,,,DEN RIDGE DR,,,
"433 Forest Acres Cir, Walhalla, SC 29691",ELIGIBLE,34.8094792,-83.0515598,tricounty,,,,,PAST SALE,2025-03-25,Single Family Residential,433 Forest Acres Cir,Walhalla,SC,29691,263000.0,3.0,2.0,Forest Acres,1204.0,22651.0,2025.0,,218.0,,Sold,,,https://www.redfin.com/SC/Walhalla/433-Forest-Acres-Cir-29691/home/194655282,WUMLS,20283633.0,N,Y,34.8094792,-83.0515598,Oconee,433 FOREST ACRES CIR WALHALLA SC 29691,,,,,,,,,,,,,,,,,,,,,,,,,,FOREST ACRES CIR,,,
"433 Horse Shoe Bnd, Anderson, SC 29625",ELIGIBLE,34.5179977,-82.6842053,tricounty,2026-01-17,OTHER,,RAW_RESULT: nan,PAST SALE,2025-08-25,Single Family Residential,433 Horse Shoe Bnd,Anderson,SC,29625,238000.0,4.0,2.5,,1710.0,13068.0,2025.0,,139.0,,Sold,,,https://www.redfin.com/SC/Anderson/433-Horse-Shoe-Bnd-29625/home/196331867,Greater Greenville MLS,1562808.0,N,Y,34.5179977,-82.6842053,Anderson,433 HORSE SHOE BND ANDERSON SC 29625,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-16,HORSE SHOE BND,2026-01-17,2026-02-16,TODAY_ROUTE_RESULTS
"434 Den Ridge Dr, Walhalla, SC 29691",ELIGIBLE,34.7833522,-83.0584064,tricounty,,,,,PAST SALE,2025-05-12,Single Family Residential,434 Den Ridge Dr,Walhalla,SC,29691,240000.0,3.0,2.0,Fox Run Estates,1267.0,11761.0,2008.0,,189.0,,Sold,,,https://www.redfin.com/SC/Walhalla/434-Den-Ridge-Dr-29691/home/129318372,WUMLS,20285810.0,N,Y,34.7833522,-83.0584064,Oconee,434 DEN RIDGE DR WALHALLA SC 29691,,,,,,,,,,,,,,,,,,,,,,,,,,DEN RIDGE DR,,,
"434 Twin View Dr, Westminster, SC 29693",ELIGIBLE,34.693357,-83.040208,tricounty,,,,,PAST SALE,2025-09-09,Single Family Residential,434 Twin View Dr,Westminster,SC,29693,464000.0,3.0,2.5,Willow Creek Highway 11,,28749.0,2023.0,,,8.0,Sold,,,https://www.redfin.com/SC/Westminster/434-Twin-View-Dr-29693/home/129630910,WUMLS,20290082.0,N,Y,34.693357,-83.040208,Oconee,434 TWIN VIEW DR WESTMINSTER SC 29693,,,,,,,,,,,,,,,,,,,,,,,,,,TWIN VIEW DR,,,
"436 Chetola Rd, Seneca, SC 29672",ELIGIBLE,34.6959189,-83.0233316,tricounty,,,,,PAST SALE,2025-05-29,Single Family Residential,436 Chetola Rd,Seneca,SC,29672,325000.0,3.0,2.0,Terrace Meadows,1598.0,25264.0,2001.0,,203.0,,Sold,,,https://www.redfin.com/SC/Seneca/436-Chetola-Rd-29672/home/129279929,WUMLS,20286786.0,N,Y,34.6959189,-83.0233316,Oconee,436 CHETOLA RD SENECA SC 29672,,,,,,,,,,,,,,,,,,,,,,,,,,CHETOLA RD,,,
"436 Mount Tabor Church Rd, Pickens, SC 29671",ELIGIBLE,34.9382883,-82.6573227,tricounty,,,,,PAST SALE,2025-12-19,Single Family Residential,436 Mount Tabor Church Rd,Pickens,SC,29671,239800.0,2.0,2.0,,1250.0,26136.0,,,192.0,,Sold,,,https://www.redfin.com/SC/Pickens/436-Mount-Tabor-Church-Rd-29671/home/164692724,Greater Greenville MLS,1571373.0,N,Y,34.9382883,-82.6573227,Pickens,436 MOUNT TABOR CHURCH RD PICKENS SC 29671,,,,,,,,,,,,,,,,,,,,,,,,,,MOUNT TABOR CHURCH RD,,,
"437 Jumping Branch Rd, Tamassee, SC 29686",ELIGIBLE,34.9033854,-83.0684596,tricounty,,,,,PAST SALE,2025-10-31,Single Family Residential,437 Jumping Branch Rd,Tamassee,SC,29686,425000.0,3.0,2.0,Lake Cherokee,1945.0,16988.0,1980.0,,219.0,44.0,Sold,,,https://www.redfin.com/SC/Tamassee/437-Jumping-Branch-Rd-29686/home/129477171,WUMLS,20292513.0,N,Y,34.9033854,-83.0684596,Oconee,437 JUMPING BRANCH RD TAMASSEE SC 29686,,,,,,,,,,,,,,,,,,,,,,,,,,JUMPING BRANCH RD,,,
"437 Mcconnell Rd, Marietta, SC 29661",ELIGIBLE,34.991584,-82.5844481,tricounty,,,,,PAST SALE,2025-11-26,Single Family Residential,437 Mcconnell Rd,Marietta,SC,29661,525000.0,3.0,2.0,Dacusville,2034.0,149410.0,1999.0,,258.0,,Sold,,,https://www.redfin.com/SC/Marietta/437-McConnell-Rd-29661/home/87067954,Greater Greenville MLS,1565617.0,N,Y,34.991584,-82.5844481,Pickens,437 MCCONNELL RD MARIETTA SC 29661,,,,,,,,,,,,,,,,,,,,,,,,,,MCCONNELL RD,,,
"439 Eastcliff Dr, West Union, SC 29696",ELIGIBLE,34.7729829,-83.0184674,tricounty,,,,,PAST SALE,2025-04-23,Single Family Residential,439 Eastcliff Dr,West Union,SC,29696,258000.0,3.0,2.0,Eastcliff,2000.0,36590.0,1975.0,,129.0,,Sold,,,https://www.redfin.com/SC/West-Union/439-Eastcliff-Dr-29696/home/129111511,WUMLS,20284600.0,N,Y,34.7729829,-83.0184674,Oconee,439 EASTCLIFF DR WEST UNION SC 29696,,,,,,,,,,,,,,,,,,,,,,,,,,EASTCLIFF DR,,,
"439 Pine Hollow Ln, West Union, SC 29696",ELIGIBLE,34.8148433,-82.9776296,tricounty,,,,,PAST SALE,2025-05-13,Single Family Residential,439 Pine Hollow Ln,West Union,SC,29696,285000.0,4.0,2.0,,1584.0,43560.0,2024.0,,180.0,,Sold,,,https://www.redfin.com/SC/West-Union/439-Pine-Hollow-Ln-29696/home/193315979,Greater Greenville MLS,1540510.0,N,Y,34.8148433,-82.9776296,Oconee,439 PINE HOLLOW LN WEST UNION SC 29696,,,,,,,,,,,,,,,,,,,,,,,,,,PINE HOLLOW LN,,,
"44 Blue Ridge Pl, Lavonia, GA 30553",ELIGIBLE,34.5133187,-83.0859733,tricounty,,,,,PAST SALE,2025-08-15,Single Family Residential,44 Blue Ridge Pl,Lavonia,GA,30553,375000.0,2.0,1.5,Greenleaf,1232.0,17424.0,1982.0,,304.0,,Sold,,,https://www.redfin.com/GA/Lavonia/44-Blue-Ridge-Pl-30553/home/131405780,GAMLS,10553166.0,N,Y,34.5133187,-83.0859733,Oconee,44 BLUE RIDGE PL LAVONIA GA 30553,,,,,,,,,,,,,,,,,,,,,,,,,,BLUE RIDGE PL,,,
"44 Joplin Dr, Piedmont, SC 29673",ELIGIBLE,34.706396,-82.479246,tricounty,,,,,PAST SALE,2025-08-14,Single Family Residential,44 Joplin Dr,Piedmont,SC,29673,453302.0,3.0,3.0,Piedmont,2936.0,10454.0,2025.0,,154.0,46.0,Sold,,,https://www.redfin.com/SC/Piedmont/44-Joplin-Dr-29673/home/191612707,Greater Greenville MLS,1564116.0,N,Y,34.706396,-82.479246,Anderson,44 JOPLIN DR PIEDMONT SC 29673,,,,,,,,,,,,,,,,,,,,,,,,,,JOPLIN DR,,,
"440 Hillandale Rd, Liberty, SC 29657",ELIGIBLE,34.8016999,-82.6838,tricounty,,,,,PAST SALE,2025-07-20,Single Family Residential,440 Hillandale Rd,Liberty,SC,29657,339900.0,3.0,2.0,Lakewood Heights,1413.0,22215.0,2025.0,,241.0,,Sold,,,https://www.redfin.com/SC/Liberty/440-Hillandale-Rd-29657/home/60830796,Greater Greenville MLS,1555716.0,N,Y,34.8016999,-82.6838,Pickens,440 HILLANDALE RD LIBERTY SC 29657,,,,,,,,,,,,,,,,,,,,,,,,,,HILLANDALE RD,,,
"441 Hillandale Rd, Liberty, SC 29657",ELIGIBLE,34.802271,-82.684212,tricounty,,,,,PAST SALE,2025-12-22,Single Family Residential,441 Hillandale Rd,Liberty,SC,29657,448000.0,4.0,2.5,Lakewood Height,2750.0,41817.0,1974.0,,163.0,,Sold,,,https://www.redfin.com/SC/Liberty/441-Hillandale-Rd-29657/home/87060608,WUMLS,20293480.0,N,Y,34.802271,-82.684212,Pickens,441 HILLANDALE RD LIBERTY SC 29657,,,,,,,,,,,,,,,,,,,,,,,,,,HILLANDALE RD,,,
"441 Mountain Estates Rd, Pickens, SC 29671.0",ELIGIBLE,34.9605336,-82.7066013,tricounty,,,,,PAST SALE,,Single Family Residential,441 Mountain Estates Rd,Pickens,SC,29671.0,95000.0,1.0,1.0,,1200.0,93541.0,1973.0,,79.0,,,,,https://www.redfin.com/SC/Pickens/441-Mountain-Estates-Rd-29671/home/87075544,,,N,Y,34.9605336,-82.7066013,Pickens,441 MOUNTAIN ESTATES RD PICKENS SC 296710,,,,,,,,,,,,,,,,,,,,,,,,,,MOUNTAIN ESTATES RD,,,
"441 Pine Hollow Ln, West Union, SC 29696",ELIGIBLE,34.8151505,-82.9795888,tricounty,,,,,PAST SALE,2025-07-31,Single Family Residential,441 Pine Hollow Ln,West Union,SC,29696,245000.0,4.0,2.0,,1584.0,43560.0,2024.0,,155.0,,Sold,,,https://www.redfin.com/SC/West-Union/441-Pine-Hollow-Ln-29696/home/193978104,Greater Greenville MLS,1544162.0,N,Y,34.8151505,-82.9795888,Oconee,441 PINE HOLLOW LN WEST UNION SC 29696,,,,,,,,,,,,,,,,,,,,,,,,,,PINE HOLLOW LN,,,
